id,titulo,año,duracion (min),pais,direccion,guion,musica,fotografia,productora,reparto,genero,sinopsis,nota,votaciones,web
431864.0,Z Cars (TV Series),1962.0,25.0,Reino Unido,"['Gerald Blake', 'Michael E. Briant', 'Tristan de Vere Cole', 'Ron Craddock', 'Joan Craft', 'John Davies', 'Michael Ferguson', 'Barry Letts', 'James MacTaggart', 'Brian McDuffie', 'Matthew Robinson', 'Julia Smith', 'Hugh David', 'Christopher Barry', 'Douglas Camfield', 'Mary Ridge', 'Bill Hays']","['Elwyn Jones', 'Troy Kennedy-Martin', 'Allan Prior', 'Ray Jenkins', 'John Hopkins', 'Alan Janes']","['Bridget Fry', 'Fritz Spiegl']","['Ben Knoll', 'Fred Hamilton', 'Geoff Mulligan', 'Ian Stone']",['British Broadcasting Corporation (BBC)'],"['James Ellis', 'John Slater', 'Douglas Fielding', 'Bernard Holley', 'Stratford Johns', 'Derek Waring', 'Joseph Brady', 'Jennie Goossens', 'Paul Angelis', 'Frank Windsor', 'Ian Cullen', 'Brian Blessed', 'Robert Keegan', 'Colin Welland', 'David Daker', 'Terence Edmond', 'Ron Davies', 'Stephen Yardley', 'John Woodvine', ""Allan O'Keefe"", 'John Collin', 'Pat Gorman', 'Geoffrey Whitehead', 'Pauline Taylor', 'John Swindells', 'Joss Ackland']","[['Serie de TV'], ['Drama']]","Serie de TV (1962–1978). 799 episodios. Historias que giran en torno a una comisaría, en la que desempeñan su trabajo un grupo de agentes de policía. Hasta 1971 los episodios duraban 25 minutos cada uno; y luego se extendió su duración a 50 minutos. A partir de 1970 la serie se transmitió a color. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film431864.html
924937.0,Z Channel: A Magnificent Obsession (TV),2004.0,120.0,Estados Unidos,['Xan Cassavetes'],['NA'],['Steven Hufsteter'],['John Pirozzi'],['Fresh Produce Films / Independent Film Channel (IFC) / Maja Films. Distribuida por 111 Pictures / Hart Sharp Video'],"['Documentary', 'Robert Altman', 'Jacqueline Bisset', 'Jim Jarmusch', 'Kris Kristofferson', 'Andrei Rublev', 'Penelope Spheeris', 'Quentin Tarantino', 'Paul Verhoeven', 'James Woods', 'Vilmos Zsigmond', 'Vera Carlisle Anderson', 'C.L. Batten', 'Ernest Borgnine', 'Charles Champlin', 'David Chasman', 'Stuart Cooper', 'F.X. Feeney', 'James B. Harris', 'Jerry Harvey', 'William Holden', 'Don Hyde', 'Charles H. Joffe', 'Henry Jaglom', 'Bill Mechanic', 'Ned Nalle', 'Alexander Payne', 'Sam Peckinpah', 'Doreen Ringer Ross', 'Chuck Ross', 'Alan Rudolph', 'Theresa Russell', 'Timothy Ryerson', 'Jeff Schwager', 'Bob Strock', 'Kevin Thomas', 'Jonathan Turell', 'Douglas Venturelli (Voz: John McNally)']",[['Documental']],"""Z Channel"", relata dos historias: la del canal de televisión homónimo de los años 70, un canal que programaba cine independiente, cine europeo, cine clase B, es decir, cine poco comercial. Cuenta, además, la historia de Jerry Harvey, su director de programación durante muchos años. (FILMAFFINITY)","6,9",54.0,https://www.filmaffinity.com/es/film924937.html
393060.0,Z for Zachariah,2015.0,95.0,Estados Unidos,['Craig Zobel'],['Nissar Modi (Novela: Robert C. O’Brien)'],['NA'],['Tim Orr'],['Lucky Hat Entertainment / Material Pictures / Silver Reel / Night Fox Entertainment / Palomar Pictures / Zik Zak Filmworks / Zik Zak Kvikmyndir'],"['Margot Robbie', 'Chiwetel Ejiofor', 'Chris Pine']","[['Ciencia ficción'], ['Drama']]",Historia post-apocalíptica sobre una chica que vive sola y que lleva una granja en la última sección respirable de la Tierra tras una guerra nuclear. Su mundo se verá roto cuando tropieza con dos extraños en el bosque. (FILMAFFINITY),"5,5",665.0,https://www.filmaffinity.com/es/film393060.html
564675.0,Z: Hatenaki kibou,2014.0,109.0,Japón,['Norio Tsuruta'],"['Kôji Aihara', 'Hiroshi Sakamaki', 'Norio Tsuruta']",['NA'],['Hajime Kanda'],['SPO / Takuji Create Co.'],"['Kôji Aihara', 'Tomohiko Aoki', 'Nii Ichii', 'Mayu Kawamoto', 'Noriko Kijima', 'Ruru Mao', 'Shôichi Matsuda', 'Nana Nanaumi', 'Yûji Oyakawa', 'Yukari Sakuraba', 'Hisanori Satô', 'Miharu Tanaka']",[['Terror']],,,,https://www.filmaffinity.com/es/film564675.html
868419.0,Z Island (Z Airando),2015.0,108.0,Japón,['Hiroshi Shinagawa'],['Hiroshi Shinagawa'],['NA'],['Hiro Yanagida'],['Kadokawa Daiei Studios'],"['Shô Aikawa', 'Daigo', ""Han'nya"", 'Kunihiro Kawashima', 'Shunsuke Kazama', 'Yûichi Kimura', 'Yôsuke Kubozuka', 'Daisuke Miyagawa']","[['Terror'], ['Acción'], ['Comedia']]",Un yakuza que acaba de salir de la carcel se reune con sus antiguos compañeros de banda en una remota isla del pacífico en la que una epidemia está convirtiendo a sus habitantes en muertos vivientes. (FILMAFFINITY),,,https://www.filmaffinity.com/es/film868419.html
888142.0,The Lost City of Z,2016.0,140.0,Estados Unidos,['James Gray'],['James Gray (Libro: David Grann)'],['Chris Spelman'],['Darius Khondji'],['Plan B Entertainment / MICA Entertainment / Keep Your Head Productions / MadRiver Pictures'],"['Charlie Hunnam', 'Sienna Miller', 'Tom Holland', 'Robert Pattinson', 'Angus MacFadyen', 'Bobby Smalldridge', 'Edward Ashley', 'Tom Mulheron', 'Aleksandar Jovanovic', 'Siennah Buck', 'Stacy Shane', 'Bethan Coomber', 'Ian McDiarmid']","[['Aventuras'], ['Drama']]","Principios del siglo XX. El explorador británico Percy Fawcett (Charlie Hunman), militar de carrera, es enviado a la selva amazónica para que delimite la frontera entre Brasil y Bolivia, ayudando así al Gobierno británico a preservar sus intereses en el negocio del caucho. En calidad de cartógrafo, Fawcett emprende un largo y peligroso viaje en el que se adentrará en territorios inexplorados de la jungla del Amazonas, acompañado por un grupo de hombres de confianza. Guiado por la obsesiva convicción de que las historias que había oído acerca de una ciudad antigua construida de oro, a la que dará el nombre de ciudad Z, eran ciertas, Fawcett tratará de hacer uno de los descubrimientos más importantes de la historia, esperando tener éxito allí donde tantos otros habían fracasado. (FILMAFFINITY)","5,9",8.488,https://www.filmaffinity.com/es/film888142.html
123616.0,Z mesta cesta,2002.0,106.0,República Checa,['Tomás Vorel'],['Tomás Vorel'],['Michal Vích'],['Tomás Vorel'],['Ceská Televize / Vorel Film'],"['Documentary', 'Petr Ctvrtnícek', 'Eva Holubová', 'Bolek Polívka']",[['Documental']],,,,https://www.filmaffinity.com/es/film123616.html
742979.0,Z Nation (TV Series),2014.0,44.0,Estados Unidos,"['John Hyams', 'Abram Cox', 'Dan Merchant', 'Alexander Yellen', 'Rachel Goldenberg', 'Tim Andrew', 'Luis Prieto', 'Jodi Binstock', 'Jason McKee', 'Juan A. Mas', 'Nick Lyon', 'Michael Robison', 'Youssef Delara', 'Andrew Drazek']","['Craig Engler', 'Karl Schaefer', 'Jennifer Derwingson', 'Daniel Schaefer', 'Lynelle White', 'Michael Cassutt', 'Dan Merchant', 'Micho Rutare', 'John Hyams', 'Eric Bernt', 'Eric Wallace', 'Jodi Binstock', 'Steve Graham', 'Natalia Fernandez', 'Tye Lombardi', 'Delondra Williams']",['Jason Gallagher'],"['Alexander Yellen', 'Federico Verardi', 'Peter N. Green']",['The Asylum / SyFy / Go2 Digital Media'],"['Tom Everett Scott', 'DJ Qualls', 'Nat Zang', 'Mark Carr', 'Abie Ekenezar', 'Ben Andrews', 'Harold Perrineau', 'Russell Hodgkinson', 'Kellita Smith', 'Michael Welch', 'Keith Allan', 'Anastasia Baranova', 'Pisay Pao']","[['Serie de TV'], ['Terror'], ['Ciencia ficción']]",Serie de TV (2014-Actualidad). En Z Nation nos encontramos justo tres años después de que los zombies se propagaran por todo el mundo. Apenas quedan reductos de humanos que sobreviven como pueden. Un grupo de supervivientes con experiencia militar tendrán que iniciar un largo viaje para llevar al último superviviente de los zombies hasta el último laboratorio que sigue funcionando y donde podrían encontrar la clave para frenar este plaga. (FILMAFFINITY),"5,4",1.449,https://www.filmaffinity.com/es/film742979.html
329813.0,Z Powisla (S),1958.0,10.0,Polonia,['Kazimierz Karabasz'],['Kazimierz Karabasz'],['Zbigniew Jezewski'],['Stanislaw Niedbalski (B&W)'],['Wytwórnia Filmów Dokumentalnych (WFD)'],['Documentary'],[['Documental']],"Los escombros no han sido removidos y otras devastaciones de la Segunda Guerra Mundial componen la mayor parte de este cortometraje. Documental que muestra la destrucción terrible que la guerra afectó al barrio de Powisla. Se muestran las paredes quemadas, las escaleras rotas y el patio vacío. Se observa la gravedad del distrito, las condiciones en que vive la gente y una cosa más importante, la vida. (FILMAFFNITY)",,,https://www.filmaffinity.com/es/film329813.html
384400.0,Z Fungbou (Z Storm),2014.0,92.0,Hong Kong,['David Lam'],['Ho Wa Wong (Historia: David Lam)'],['Anthony Chue'],['Tony Cheung'],['Pegasus Motion Pictures Production'],"['Louis Koo', 'Dada Chan', 'Gordon Lam', 'Lo Hoi-Pang', 'Michael Wong', 'Liu Kai-Chi', 'Andrew Dasz', 'Patrick Keung']","[['Acción'], ['Thriller']]","Frente al más crítico caso de corrupción, un grupo de investigadores del ICAC, intentarán detener a los responsables y mantener la reputación de Hong Kong como un lugar libre de ella. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film384400.html
312946.0,Z1 (S),2013.0,33.0,Reino Unido,['Gabriel Gauchet'],"['Gabriel Gauchet', 'Rungano Nyoni']",['Alexandra Harwood'],['Charlie Goodger'],['National Film and Television School (NFTS)'],"['Steven Mackintosh', 'Kate Hardie', 'Adam Thomas Wright']",[['Drama']],"Los años de resentimiento, manipulación y malicia entre Ruth y Guy culminan en una amarga separación. Las cosas se desbordan cuando su hijo Max de diez años, comienza a comportarse de un modo extraño.",,,https://www.filmaffinity.com/es/film312946.html
789304.0,Z32,2008.0,81.0,Israel,['Avi Mograbi'],"['Avi Mograbi', 'Noam Enbar']",['Noam Enbar'],['Philippe Bellaïche'],['Coproducción Israel-Francia'],['Documentary'],"[['Documental'], ['Musical']]","Avi Mograbi (famoso documentalista guerrillero, crítico, riguroso y sobrado de mala leche) es co-fundador de Breaking the Silence, asociación dedicada a recoger testimonios de militares israelíes en territorios ocupados. Cada caso se archiva con una letra y un número. Historia del expediente Z32. A cara reconstruída por efectos digitales, un soldado recuerda. Perteneció a un grupo de elite con un encargo Munich de venganza institucional y Ley del Talión: seis palestinos por 6 soldados israelíes. La novia del soldado hace de Nuremberg: ¿qué sintió mientras mataba a los dos que le correspondieron? ¿pensó que estaba dejando dos viudas y algunos huérfanos? ¿cuestionó en algún momento las órdenes? ¿qué siente ahora cuando piensa en ello?. Adrenalina, excitación; no, no, cierto remordimiento y ser perdonado. (extraído de GijonFilmFestival.com) (FILMAFFINITY)","7,0",77.0,https://www.filmaffinity.com/es/film789304.html
454405.0,Z4 El Campito,2011.0,28.0,Argentina,['Juan Manuel Díaz'],['NA'],['NA'],['Verónica Iglesia'],['Abriendo Caminos / Instituto Nacional de Cine y Artes Audiovisuales (INCAA)'],['Documentary'],[['Documental']],"El Campito fue uno de los mayores centros clandestinos de detención de la última dictadura militar. Se calcula que mantuvo cautivas entre 3500 y 5000 personas, en su mayoría militantes de Montoneros y del PRT, y a trabajadores que integraban las comisiones internas de las numerosas fábricas de la llamada “Zona 4” (que abarcaba varios partidos del Conurbano bonaerense, desde la General Paz hasta Zárate y Campana). En 1979, sus instalaciones fueron destruidas con motivo de la visita de la Comisión Interamericana de Derechos Humanos. Gracias al trabajo arqueológico realizado por el Equipo de Antropología Forense y Abuelas de Plaza de Mayo, bajo la dirección del arquitecto Marcelo Castillo, ha sido posible confirmar las denuncias realizadas por los sobrevivientes. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film454405.html
303016.0,Rembrandt 7 antwortet nicht...,1966.0,98.0,Alemania del Oeste (RFA),['Giancarlo Romitelli'],"['Ennio De Concini', 'José Luis Dibildos', 'Giancarlo Romitelli', 'Robert Weller']",['Aldo Piga'],['Guglielmo Mancori'],['Coproducción Alemania del Oeste-Italia-España; Ca.Pi Film SRL / Planet-Film Berlin / Ágata Films'],"['Lang Jeffries', 'Joachim Hansen', 'Christiane Maybach', 'Laura Valenzuela', 'Loredana Nusciak', 'Carlo Hinterman', 'Luis Peña', 'Lorenzo Robledo', 'Giuseppe Mattei', 'Luciano Catenacci', 'Miguel del Castillo', 'Álvaro de Luna', 'Mónica Randall', 'Romano Giomini']",[['Aventuras']],Un científico construye una máquina capaz de destruir grandes zonas de tierra. Un colaborador intenta traicionarle y vender el secreto de la fórmula que está escondida en una reproducción de un cuadro de Rembrandt. (FILMAFFINITY),,,https://www.filmaffinity.com/es/film303016.html
488737.0,Za toboy,2011.0,73.0,Rusia,['Tatyana Ivashkina'],['Tatyana Ivashkina'],"['Alina Orlova', 'Yuri Smolyakov', 'Oleg Zaripov']",['Ivan Gudkov'],['Legkie Liudi'],"['Anna Aleksakhina', 'Svetlana Khodchenkova', 'Maksim Kolesnikov', 'Mariya Kurdenevich', 'Aleksey Serebryakov', 'Andrey Shibarshin', 'Vladislav Vetrov']",[['Drama']],,,,https://www.filmaffinity.com/es/film488737.html
473038.0,Zabana!,2012.0,107.0,Argelia,['Saïd Ould Khelifa'],['Azzedine Mihoubi'],['NA'],['Marc Koninckx'],['Laïth Média'],"['Khaled Benaïssa', 'Imad Benchenni', 'Abdelkader Djeriou', 'Jean-Marie Galey', 'Laurent Gernigon', 'Corrado Invernizzi', 'Vincent Nemeth', 'Nicolas Pignon', 'Sébastien Tavel']",[['Drama']],,,,https://www.filmaffinity.com/es/film473038.html
434189.0,"Zabij mnie, glino",1988.0,122.0,Polonia,['Jacek Bromski'],['Jacek Bromski'],['Henri Seroka'],['Jacek Mieroslawski'],"['Zespol Filmowy ""Perspektywa""']","['Boguslaw Linda', 'Piotr Machalica', 'Anna Romantowska', 'Maria Pakulnis', 'Andrzej Grabarczyk', 'Zbigniew Zamachowski', 'Marek Barbasiewicz', 'Tomasz Lengren', 'Jolanta Pietek-Górecka', 'Halina Rowicka', 'Liza Machulska', 'Krzysztof Zaleski', 'Juliusz Machulski', 'Zbigniew Buczkowski', 'Jerzy Zass']","[['Thriller'], ['Drama']]",,,,https://www.filmaffinity.com/es/film434189.html
267737.0,Zabranjeni bez zabrane,2007.0,52.0,Serbia,"['Milan Nikodijevic', 'Dinko Tucakovic']","['Milan Nikodijevic', 'Dinko Tucakovic']",['Borislav Stanojevic'],['Goran Volarevic'],"['Art', 'Popcorn']","['Documentary', 'Karpo Acimovic-Godina', 'Borislav Andjelic', ""Bahrudin 'Bato' Cengic"", ""Mladomir 'Purisa' Djordjevic"", 'Tomislav Gotovac', 'Dusan Makavejev', 'Gordan Mihic', 'Milena Pavlovic', 'Snezana Pavlovic', 'Zivojin Pavlovic', 'Aleksandar Petrovic', 'Zdravko Randic', 'Bosko Rudjincanin', 'Slobodan Sijan', 'Lazar Stojanovic', 'Josip Broz Tito', 'Dimitrije Vojnov', 'Dragoljub Vojnov', 'Branko Vucicevic', 'Radoslav Zelenovic', 'Zelimir Zilnik', 'Vladan Zivkovic']",[['Documental']],"Una visión profunda de la historia del cine yugoslavo a través de la perspectiva de la censura. ¿Cómo se lograron las famosas películas anticomunistas de la época yugoslava y qué consecuencias tuvieron que soportar? El documental contiene entrevistas originales con los cineastas disidentes más importantes de la época comunista, incluidos Dusan Makavejev, Zelimir Zilnik y Lazar Stojanovic. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film267737.html
512095.0,Zabriskie Point,1970.0,110.0,Estados Unidos,['Michelangelo Antonioni'],"['Michelangelo Antonioni', 'Tonino Guerra', 'Clare Peploe', 'Fred Gardner', 'Sam Shepard']",['Pink Floyd'],['Alfio Contini'],['Metro-Goldwyn-Mayer (MGM)'],"['Mark Frechette', 'Daria Halprin', 'Rod Taylor', 'Paul Fix', 'GD Spradlin', 'Kathleen Cleaver']",[['Drama']],"Tras un enfrentamiento en un campus universitario entre estudiantes y policías, un joven de familia acomodada, Mark, cree haber matado a un agente y huye, en compañía de otro joven y tras robar una avioneta, al desierto de Arizona. Allí se encuentra de un modo fortuito con Daria, una muchacha que trabaja para un abogado, director de un importante proyecto inmobiliario, y que está cruzando el desierto en automóvil para asistir a una reunión de negocios. (FILMAFFINITY)","6,7",1.6969999999999998,https://www.filmaffinity.com/es/film512095.html
989938.0,Zacarías (S),2017.0,13.0,España,['Violeta Trincado'],['Violeta Trincado'],['Aitzol Saratxaga'],['Josu Inchaustegui'],['Blogmedia'],"['Ylenia Baglietto', 'Mario Pardo', 'Mikel Losada', 'Loli Astoreka', 'Chema Trujillo', 'Azucena Trincado', 'Charly Urbina', 'Salva Alonso', 'Gemma Martínez', 'Tito Rodríguez', 'Itzel Lázaro']",[['Drama']],"Un vagabundo, Zacarías, un hombre trajeado y una taxista coinciden en un accidente de tráfico que causa la muerte de Zacarías. Retrocedemos en el tiempo, y un detalle insignificante, como el efecto mariposa, cambiará los destinos de los personajes. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film989938.html
587037.0,Zacarías Zombie (S),2005.0,7.0,España,['Antonio Zurera'],"['David Baca García', 'F. Javier Castillo Oteros', 'Juan A. Pérez Gama', 'Rafael Toro Sánchez']",['Emilio Alquézar'],['Animation'],['Milimetros Dibujos Animados'],['Animation'],"[['Animación'], ['Terror']]",La historia de un niño zombie que todo se come. (FILMAFFINITY),"4,1",52.0,https://www.filmaffinity.com/es/film587037.html
813479.0,"Zacatillo, un lugar en tu corazón (TV Series)",2010.0,60.0,México,['Gastón Tuset'],"['Carmen Sepúlveda', 'Lucero Suárez', 'Edwin Valencia (Historia: Pedro Pablo Quintanilla)']",['Víctor Soto'],['NA'],['Televisa S.A. de C.V.'],"['Ingrid Martz', 'Jorge Aravena', 'Alejandro Ibarra', 'Laura Zapata', 'Patricia Navidad', 'Carmen Becerra', 'Mike Biaggio', 'Lis Vega', 'Arath de la Torre', 'Arleth Teran', 'Juan Peláez']","[['Serie de TV'], ['Drama'], ['Comedia']]","Karla Abreu es una joven y exitosa estrella del canto y la actuación. Pero siente que su carrera está estancada y su propuesta musical es repetitiva. Le hace saber a Miriam Solórzano su representante el deseo de retirarse durante un tiempo, para descansar y dedicarse a renovar su estilo de música. Para que Karla no se entere de los malos manejos que Miriam ha hecho con su fortuna, decide eliminarla. Antes, tienen que cumplir con un último compromiso laboral que la lleva a Zacatillo, un poblado alejado donde Karla conoce al doctor Gabriel Zárate donde se enamoran a primera vista.
El día del atentado contra Karla, Melitón se hace acompañar de Laura su novia, y antes de tirar el cuerpo de Karla al mar, Laura le roba sus anillos. Ésta es atacada por un tiburón y las autoridades sólo encuentran su mano despedazada. Miriam confirma que los anillos eran de Karla y la dan por muerta.
Miriam junto con su socio y amante, Fernando Gálvez se disponen a realizar una edición de los éxitos discográficos y una película sobre la vida de Karla, sin imaginar que ella no murió como ellos pensaban. Al enterarse que todos la dan por muerta, Karla adopta la imagen que en la empresa televisora le habían diseñado para su próxima telenovela. Y se hace llamar Sara Villegas, como una prima cuya existencia desconocía.
Karla decide esconderse en Zacatillo, donde al llegar, Gabriel se siente atraído otra vez hacia ella haciéndose pasar por Sara. Nadie en el pueblo la reconoce, y le toman aprecio por ser supuestamente su prima. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film813479.html
472287.0,Zacazonapan,1976.0,95.0,México,['Julián Soler'],['NA'],['NA'],['NA'],['Filmadora Chapultepec'],"['Antonio Zamora', 'Pedro Infante Jr.', 'Hernando Name', 'Rebeca Silva', 'Rosalba Brambila', 'Lucy Tovar', 'Susana Cabrera']","[['Comedia'], ['Musical'], ['Romance']]","Narra cómo tres excelentes tiradores: Antonio Vaca (Antonio Zamora), originario de Toluca; Eduardo Palomo (Hernando Name), nacido en Durango; y Pedro Cordero (Pedro Infante Jr.), procedente de Jalisco, se convierten en buenos amigos aunque cada uno quiere demostrar que es mejor que los otros. De esta manera, conocen a las hijas (Rebeca Silva, Lucy Tovar, Rosalba Brambila) del Alcalde de Zacazonapan, cuya esposa (Susana Cabrera) le reclama que no permita que las chicas tengan novios y se casen. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film472287.html
