id_envio,fecha_envio,origen,destino,peso_kg,tipo_envio,estado
6233,2025-05-08,Sevilla,Granada,20.07,estandar,entregado
6234,2025-05-21,Barcelona,Vigo,26.24,estandar,en camino
6235,2025-05-24,Madrid,Bilbao,20.89,estandar,en camino
6236,2025-05-15,Bilbao,Vigo,-0.82,estandar,en reparto
6237,2025-05-02,Vigo,Toledo,-6.26,express,en camino
6238,2025-05-09,Vigo,Zaragoza,3.18,express,en reparto
6239,2025-05-21,Bilbao,Toledo,22.8,estandar,en camino
6240,2025-05-14,Madrid,Sevilla,-1.53,express,en camino
6241,2025-05-28,Madrid,Toledo,-7.16,estandar,entregado
6242,2025-05-04,Sevilla,Granada,2.63,estandar,entregado
6243,2025-05-17,Valencia,Madrid,34.64,estandar,en camino
6244,2025-05-18,Valencia,Madrid,-3.54,express,en reparto
6245,2025-05-11,Valencia,Malaga,47.05,estandar,en reparto
6246,2025-05-09,Zaragoza,Sevilla,2.25,estandar,en reparto
6247,2025-05-23,Valencia,Sevilla,49.48,estandar,en camino
6248,2025-05-08,Bilbao,Zaragoza,-8.57,estandar,en camino
6249,2025-05-27,Barcelona,Madrid,38.69,estandar,en reparto
6250,2025-05-24,Malaga,Toledo,10.94,estandar,entregado
6251,2025-05-25,Zaragoza,Valencia,14.4,express,entregado
6252,2025-05-06,Malaga,Vigo,23.8,express,entregado
6253,2025-05-19,Toledo,Valencia,28.52,estandar,en reparto
6254,2025-05-02,Madrid,Zaragoza,3.98,estandar,entregado
6255,2025-05-31,Madrid,Barcelona,44.75,estandar,en camino
6256,2025-05-12,Barcelona,Malaga,25.22,express,en reparto
6257,2025-05-02,Valencia,Toledo,41.6,express,entregado
6258,2025-05-17,Toledo,Barcelona,-1.92,estandar,en camino
6259,2025-05-18,Barcelona,Valencia,15.33,express,en camino
6260,2025-05-17,Sevilla,Malaga,37.5,estandar,entregado
6261,2025-05-23,Bilbao,Valencia,10.78,express,en camino
6262,2025-05-04,Barcelona,Sevilla,22.99,express,en camino
6263,2025-05-05,Granada,Toledo,-9.63,express,en camino
6264,2025-05-16,Toledo,Madrid,15.65,express,en reparto
6265,2025-05-11,Madrid,Toledo,9.34,estandar,en reparto
6266,2025-05-23,Valencia,Granada,39.93,express,entregado
6267,2025-05-24,Granada,Sevilla,41.78,estandar,en reparto
6268,2025-05-05,Vigo,Valencia,38.4,estandar,en camino
6269,2025-05-30,Sevilla,Granada,3.61,estandar,en reparto
6270,2025-05-22,Toledo,Malaga,18.98,estandar,en camino
6271,2025-05-18,Toledo,Granada,44.42,express,en reparto
6272,2025-05-09,Granada,Malaga,35.07,express,en camino
6273,2025-05-15,Granada,Madrid,36.07,express,en reparto
6274,2025-05-26,Madrid,Barcelona,22.72,express,en reparto
6275,2025-05-13,Madrid,Sevilla,6.93,express,en reparto
6276,2025-05-17,Granada,Madrid,-6.09,estandar,en camino
6277,2025-05-08,Barcelona,Sevilla,7.02,express,en reparto
6278,2025-05-28,Toledo,Granada,12.12,express,en reparto
6279,2025-05-05,Granada,Sevilla,16.31,estandar,en camino
6280,2025-05-28,Bilbao,Toledo,48.04,express,en reparto
6281,2025-05-13,Zaragoza,Malaga,20.44,express,en reparto
6282,2025-05-03,Vigo,Madrid,49.41,express,en reparto
6283,2025-05-29,Sevilla,Granada,20.64,estandar,en camino
6284,2025-05-10,Madrid,Granada,10.72,express,en camino
6285,2025-05-21,Granada,Zaragoza,22.19,express,entregado
6286,2025-05-04,Bilbao,Valencia,42.47,estandar,en camino
6287,2025-05-09,Madrid,Barcelona,43.82,estandar,en camino
6288,2025-05-02,Bilbao,Barcelona,41.81,express,en camino
6289,2025-05-28,Bilbao,Barcelona,6.09,express,en reparto
6290,,Toledo,Madrid,,express,en reparto
6291,2025-05-12,Toledo,Vigo,9.73,express,en camino
6292,2025-05-25,Madrid,Sevilla,19.18,estandar,en reparto
6293,2025-05-10,Bilbao,Valencia,35.83,estandar,entregado
6294,2025-05-11,Sevilla,Vigo,49.7,express,entregado
6295,2025-05-07,Malaga,Vigo,17.76,express,en reparto
6296,2025-05-17,Madrid,Toledo,24.09,express,en camino
6297,2025-05-21,Madrid,Barcelona,13.07,express,en reparto
6298,2025-05-14,Granada,Madrid,21.4,express,en reparto
6299,2025-05-05,Malaga,Bilbao,45.09,estandar,en reparto
6300,2025-05-05,Vigo,Barcelona,45.81,express,entregado
6301,2025-05-28,Malaga,Madrid,33.23,estandar,entregado
6302,,Bilbao,Granada,19.24,express,en camino
6303,2025-05-26,Madrid,Barcelona,33.9,estandar,en camino
6304,2025-05-24,Malaga,Granada,42.92,express,entregado
6305,2025-05-20,Sevilla,Zaragoza,23.98,express,en reparto
6306,2025-05-03,Malaga,Sevilla,35.48,estandar,entregado
6307,2025-05-15,Toledo,Zaragoza,11.58,express,en camino
6308,2025-05-02,Bilbao,Madrid,5.71,estandar,entregado
6309,2025-05-02,Zaragoza,Valencia,43.64,estandar,en reparto
6310,2025-05-02,Malaga,Sevilla,40.26,estandar,en camino
6311,2025-05-20,Valencia,Madrid,37.32,estandar,en reparto
6312,2025-05-28,Vigo,Barcelona,12.7,estandar,en camino
6313,2025-05-28,Vigo,Barcelona,12.68,estandar,en reparto
6314,2025-05-22,Malaga,Sevilla,-6.25,express,en reparto
6315,2025-05-21,Barcelona,Malaga,41.99,express,en camino
6316,2025-05-10,Malaga,Sevilla,18.91,express,en reparto
6317,2025-05-15,Sevilla,Zaragoza,-6.05,express,en camino
6318,2025-05-17,Bilbao,Valencia,22.36,estandar,en camino
6319,2025-05-03,Vigo,Zaragoza,11.39,express,en camino
6320,2025-05-03,Vigo,Toledo,42.16,estandar,entregado
6321,2025-05-30,Zaragoza,Malaga,-9.43,express,entregado
6322,2025-05-15,Toledo,Madrid,25.12,estandar,en camino
6323,2025-05-26,Sevilla,Bilbao,-9.34,estandar,entregado
6324,2025-05-22,Bilbao,Vigo,17.48,express,en reparto
6325,2025-05-10,Sevilla,Barcelona,-0.92,estandar,entregado
6326,2025-05-06,Zaragoza,Madrid,-9.92,express,entregado
6327,2025-05-31,Granada,Zaragoza,28.86,express,entregado
6328,2025-05-30,Zaragoza,Toledo,8.57,express,en camino
6329,2025-05-10,Malaga,Bilbao,43.83,estandar,en reparto
6330,2025-05-15,Bilbao,Madrid,16.12,estandar,entregado
6331,2025-05-25,Bilbao,Granada,10.14,estandar,entregado
6332,2025-05-19,Bilbao,Barcelona,43.89,estandar,en reparto
6333,2025-05-28,Zaragoza,Madrid,-0.27,estandar,en camino
6334,2025-05-30,Zaragoza,Bilbao,28.1,express,en reparto
6335,2025-05-27,Vigo,Granada,-4.33,estandar,en reparto
6336,2025-05-19,Valencia,Barcelona,27.1,express,en camino
6337,2025-05-07,Malaga,Vigo,,estandar,en reparto
6338,2025-05-20,Madrid,Valencia,46.79,estandar,entregado
6339,2025-05-23,Toledo,Madrid,-4.16,estandar,en reparto
6340,2025-05-31,Granada,Malaga,45.78,estandar,en reparto
6341,2025-05-26,Malaga,Madrid,31.4,express,en reparto
6342,2025-05-16,Sevilla,Barcelona,44.98,estandar,en reparto
6343,2025-05-29,Malaga,Madrid,-3.73,express,en camino
6344,2025-05-05,Granada,Sevilla,37.78,estandar,entregado
6345,2025-05-03,Vigo,Bilbao,6.86,estandar,entregado
6346,2025-05-11,Malaga,Toledo,15.18,estandar,entregado
6347,2025-05-08,Toledo,Valencia,20.03,estandar,en camino
6348,2025-05-08,Madrid,Granada,6.01,express,en reparto
6349,2025-05-06,Barcelona,Vigo,2.07,estandar,en camino
6350,2025-05-19,Zaragoza,Valencia,26.6,express,en reparto
6351,2025-05-08,Sevilla,Granada,4.62,express,entregado
6352,2025-05-11,Bilbao,Toledo,44.74,estandar,en reparto
6353,2025-05-24,Vigo,Madrid,-7.12,express,en reparto
6354,2025-05-26,Sevilla,Toledo,1.01,express,en reparto
6355,2025-05-12,Zaragoza,Vigo,11.93,estandar,en reparto
6356,2025-05-29,Toledo,Valencia,26.75,express,entregado
6357,2025-05-01,Toledo,Bilbao,2.9,estandar,en camino
6358,2025-05-25,Vigo,Sevilla,0.51,express,en reparto
6359,2025-05-05,Granada,Toledo,19.63,estandar,en reparto
6360,2025-05-02,Granada,Sevilla,7.8,estandar,entregado
6361,2025-05-16,Zaragoza,Toledo,8.64,estandar,en reparto
6362,2025-05-12,Bilbao,Malaga,-3.34,estandar,en reparto
6363,2025-05-30,Malaga,Valencia,29.64,express,en camino
6364,2025-05-06,Valencia,Granada,18.77,estandar,en reparto
6365,2025-05-29,Valencia,Madrid,2.05,estandar,en camino
6366,2025-05-17,Sevilla,Valencia,13.92,estandar,en reparto
6367,2025-05-09,Barcelona,Zaragoza,-1.57,estandar,en camino
6368,2025-05-03,Valencia,Sevilla,44.38,estandar,entregado
6369,2025-05-14,Madrid,Granada,6.3,express,entregado
6370,2025-05-05,Barcelona,Valencia,19.0,express,en camino
6371,2025-05-04,Malaga,Valencia,-1.38,estandar,entregado
6372,2025-05-31,Valencia,Toledo,7.57,express,en reparto
6373,2025-05-19,Barcelona,Madrid,14.43,express,entregado
6374,2025-05-17,Malaga,Zaragoza,-7.8,express,entregado
6375,2025-05-29,Vigo,Barcelona,39.43,express,en reparto
6376,2025-05-29,Zaragoza,Malaga,34.61,estandar,en camino
6377,2025-05-17,Vigo,Malaga,11.09,estandar,entregado
6378,2025-05-15,Valencia,Malaga,-3.63,express,en reparto
6379,2025-05-07,Barcelona,Granada,24.61,estandar,en reparto
6380,2025-05-15,Bilbao,Granada,1.27,express,en camino
6381,2025-05-20,Toledo,Malaga,,estandar,entregado
6382,2025-05-04,Madrid,Sevilla,15.55,express,en camino
6383,2025-05-11,Barcelona,Madrid,0.34,express,en reparto
6384,2025-05-19,Barcelona,Zaragoza,49.28,express,entregado
6385,2025-05-24,Bilbao,Sevilla,10.91,estandar,entregado
6386,2025-05-02,Malaga,Zaragoza,33.91,express,entregado
6387,2025-05-18,Bilbao,Madrid,31.61,estandar,en camino
6388,2025-05-18,Vigo,Madrid,22.94,express,entregado
6389,2025-05-23,Barcelona,Madrid,3.38,estandar,en reparto
6390,2025-05-19,Valencia,Granada,45.47,estandar,en camino
6391,2025-05-12,Toledo,Madrid,44.88,estandar,entregado
6392,2025-05-31,Barcelona,Toledo,36.42,estandar,entregado
6393,2025-05-28,Zaragoza,Granada,49.34,express,en reparto
6394,2025-05-11,Bilbao,Granada,9.13,estandar,entregado
6395,2025-05-14,Valencia,Malaga,37.34,express,entregado
6396,2025-05-03,Bilbao,Vigo,47.58,estandar,en reparto
6397,2025-05-09,Zaragoza,Vigo,-8.37,express,entregado
6398,2025-05-23,Malaga,Bilbao,29.99,estandar,entregado
6399,2025-05-21,Valencia,Toledo,19.12,express,en reparto
6400,2025-05-12,Sevilla,Bilbao,31.47,express,en camino
6401,2025-05-12,Barcelona,Malaga,7.8,express,entregado
6402,2025-05-16,Madrid,Barcelona,15.41,estandar,en camino
6403,2025-05-06,Valencia,Granada,28.25,express,en reparto
6404,2025-05-24,Vigo,Bilbao,16.5,express,entregado
6405,2025-05-17,Vigo,Granada,37.08,express,en reparto
6406,2025-05-17,Malaga,Zaragoza,5.1,express,en camino
6407,2025-05-02,Granada,Madrid,-2.84,express,entregado
6408,2025-05-21,Bilbao,Malaga,33.1,estandar,entregado
6409,2025-05-17,Madrid,Toledo,40.5,express,en camino
6410,2025-05-12,Zaragoza,Vigo,10.28,express,entregado
6411,2025-05-08,Valencia,Bilbao,32.49,estandar,en reparto
6412,2025-05-19,Vigo,Toledo,14.92,express,entregado
6413,2025-05-01,Barcelona,Zaragoza,32.27,estandar,en camino
6414,2025-05-11,Bilbao,Zaragoza,0.55,estandar,en camino
6415,2025-05-22,Madrid,Bilbao,16.69,estandar,en reparto
6416,2025-05-08,Granada,Barcelona,-6.33,express,en reparto
6417,2025-05-28,Zaragoza,Granada,16.45,estandar,en camino
6418,2025-05-05,Valencia,Granada,22.11,estandar,en reparto
6419,2025-05-22,Granada,Malaga,-9.75,estandar,en reparto
6420,2025-05-17,Malaga,Toledo,-1.81,estandar,en reparto
6421,2025-05-25,Valencia,Malaga,-5.52,estandar,en camino
6422,2025-05-22,Barcelona,Vigo,5.56,express,en camino
6423,2025-05-03,Valencia,Madrid,45.77,express,en reparto
6424,,Vigo,Zaragoza,31.89,express,entregado
6425,2025-05-07,Madrid,Toledo,44.93,estandar,entregado
6426,2025-05-17,Granada,Toledo,16.38,express,en camino
6427,2025-05-12,Granada,Toledo,12.49,express,entregado
6428,2025-05-07,Valencia,Madrid,38.32,express,en camino
6429,2025-05-15,Valencia,Toledo,-1.47,express,entregado
6430,2025-05-29,Toledo,Valencia,46.85,express,entregado
6431,2025-05-09,Malaga,Granada,19.63,estandar,en reparto
6432,2025-05-24,Malaga,Zaragoza,33.18,express,entregado
6433,2025-05-08,Barcelona,Sevilla,17.8,express,entregado
6434,2025-05-27,Valencia,Toledo,17.59,estandar,en reparto
6435,2025-05-10,Bilbao,Valencia,-8.81,express,en reparto
6436,2025-05-19,Malaga,Granada,37.44,express,en camino
6437,2025-05-22,Vigo,Barcelona,16.43,express,en camino
6438,2025-05-08,Toledo,Malaga,10.49,estandar,en reparto
6439,2025-05-22,Granada,Bilbao,7.57,estandar,en camino
6440,2025-05-31,Granada,Bilbao,9.8,express,en reparto
6441,2025-05-11,Granada,Bilbao,33.66,estandar,en camino
6442,2025-05-09,Madrid,Malaga,-5.86,express,entregado
6443,2025-05-18,Sevilla,Granada,37.14,express,entregado
6444,2025-05-09,Granada,Valencia,20.35,express,en camino
6445,2025-05-24,Bilbao,Granada,16.92,express,en camino
6446,2025-05-15,Madrid,Granada,2.72,estandar,en camino
6447,2025-05-07,Zaragoza,Sevilla,46.2,express,entregado
6448,2025-05-09,Sevilla,Granada,-0.35,express,en reparto
6449,2025-05-16,Bilbao,Sevilla,3.4,estandar,en camino
6450,2025-05-09,Toledo,Madrid,26.47,estandar,en reparto
6451,2025-05-19,Barcelona,Vigo,35.7,express,en camino
6452,2025-05-11,Sevilla,Valencia,36.53,estandar,en reparto
6453,2025-05-13,Malaga,Vigo,-2.23,express,en camino
6454,2025-05-08,Valencia,Vigo,29.96,express,en reparto
6455,2025-05-18,Madrid,Sevilla,-0.1,express,en reparto
6456,2025-05-01,Vigo,Barcelona,38.23,estandar,en reparto
6457,2025-05-16,Barcelona,Zaragoza,14.15,estandar,entregado
6458,2025-05-06,Vigo,Zaragoza,41.73,estandar,en reparto
6459,2025-05-09,Malaga,Valencia,31.05,express,entregado
6460,2025-05-29,Toledo,Barcelona,32.92,estandar,entregado
6461,2025-05-23,Granada,Toledo,14.08,express,entregado
6462,2025-05-13,Vigo,Malaga,6.17,express,en reparto
6463,2025-05-18,Valencia,Granada,44.27,express,en reparto
6464,2025-05-07,Barcelona,Zaragoza,34.23,express,entregado
6465,2025-05-27,Sevilla,Granada,42.74,estandar,en reparto
6466,2025-05-11,Granada,Malaga,-7.99,estandar,en reparto
6467,2025-05-04,Madrid,Zaragoza,16.43,estandar,en camino
6468,2025-05-26,Zaragoza,Malaga,,estandar,en camino
6469,2025-05-13,Granada,Madrid,15.03,express,en camino
6470,2025-05-02,Granada,Bilbao,45.7,estandar,en reparto
6471,2025-05-06,Zaragoza,Vigo,38.24,estandar,en camino
6472,2025-05-24,Sevilla,Vigo,47.41,estandar,en camino
6473,2025-05-23,Granada,Zaragoza,18.05,estandar,en reparto
6474,2025-05-04,Bilbao,Toledo,-5.33,express,en camino
6475,2025-05-19,Sevilla,Bilbao,19.71,estandar,en reparto
6476,2025-05-12,Barcelona,Sevilla,38.88,express,en reparto
6477,2025/05/19,Madrid,Barcelona,10.91,estandar,en reparto
6478,2025-05-26,Madrid,Zaragoza,5.91,estandar,en reparto
6479,2025-05-20,Zaragoza,Bilbao,37.38,express,entregado
6480,2025-05-01,Sevilla,Valencia,27.4,express,entregado
6481,2025-05-15,Vigo,Valencia,-8.87,estandar,en camino
6482,2025-05-12,Sevilla,Barcelona,29.68,estandar,en camino
6483,2025-05-17,Granada,Vigo,45.59,express,en reparto
6484,2025-05-30,Vigo,Toledo,12.11,express,en reparto
6485,2025-05-30,Bilbao,Sevilla,45.67,express,entregado
6486,2025-05-03,Madrid,Toledo,15.72,estandar,en camino
6487,2025-05-27,Madrid,Zaragoza,15.51,estandar,en reparto
6488,2025-05-14,Valencia,Vigo,-8.5,estandar,entregado
6489,2025-05-08,Bilbao,Toledo,14.2,estandar,entregado
6490,2025-05-26,Sevilla,Malaga,38.71,estandar,en reparto
6491,2025-05-20,Sevilla,Zaragoza,37.65,estandar,entregado
6492,2025-05-21,Bilbao,Sevilla,10.04,estandar,entregado
6493,2025-05-02,Vigo,Sevilla,19.97,express,en reparto
6494,2025-05-28,Madrid,Zaragoza,32.12,express,en camino
6495,2025-05-09,Barcelona,Bilbao,40.3,estandar,en camino
6496,2025-05-04,Toledo,Zaragoza,12.11,estandar,entregado
6497,2025-05-27,Malaga,Bilbao,13.23,estandar,entregado
6498,2025-05-09,Granada,Toledo,35.79,express,entregado
6499,2025-05-02,Valencia,Sevilla,-3.13,express,en reparto
6500,2025-05-13,Toledo,Zaragoza,-2.1,estandar,en camino
6501,2025-05-09,Zaragoza,Valencia,28.08,estandar,en reparto
6502,2025-05-12,Malaga,Vigo,16.86,express,en camino
6503,2025-05-11,Valencia,Sevilla,-2.83,estandar,entregado
6504,2025-05-31,Barcelona,Toledo,45.81,express,entregado
6505,2025-05-19,Sevilla,Barcelona,12.31,estandar,entregado
6506,2025-05-18,Malaga,Barcelona,26.67,express,en camino
6507,2025-05-15,Malaga,Granada,29.11,estandar,en camino
6508,2025-05-05,Granada,Madrid,16.3,express,en reparto
6509,2025-05-11,Zaragoza,Bilbao,32.7,express,en reparto
6510,2025-05-13,Toledo,Barcelona,20.47,express,en camino
6511,2025-05-21,Granada,Barcelona,-8.75,estandar,entregado
6512,2025-05-13,Vigo,Granada,-7.99,estandar,en camino
6513,2025-05-12,Sevilla,Bilbao,49.05,estandar,en camino
6514,2025-05-27,Vigo,Malaga,7.63,express,entregado
6515,2025-05-12,Sevilla,Valencia,32.68,estandar,en camino
6516,2025-05-14,Zaragoza,Barcelona,21.55,estandar,entregado
6517,2025-05-05,Barcelona,Bilbao,28.15,express,entregado
6518,2025-05-28,Madrid,Barcelona,33.06,express,entregado
6519,2025-05-12,Malaga,Barcelona,-7.63,estandar,en reparto
6520,2025-05-22,Valencia,Toledo,47.69,express,entregado
6521,2025-05-28,Sevilla,Vigo,-9.14,estandar,entregado
6522,2025-05-05,Bilbao,Sevilla,23.3,estandar,entregado
6523,2025-05-25,Madrid,Valencia,20.13,express,entregado
6524,2025-05-14,Madrid,Toledo,-4.06,estandar,en reparto
6525,2025-05-22,Madrid,Zaragoza,-7.88,estandar,en reparto
6526,2025-05-26,Sevilla,Vigo,-2.99,express,en reparto
6527,2025-05-30,Zaragoza,Bilbao,34.89,estandar,en reparto
6528,2025-05-23,Vigo,Granada,7.76,express,entregado
6529,2025-05-02,Zaragoza,Barcelona,2.77,express,en reparto
6530,2025-05-05,Granada,Zaragoza,41.97,express,entregado
6531,2025-05-07,Barcelona,Valencia,21.05,express,en reparto
6532,2025-05-29,Malaga,Valencia,-4.68,express,en camino
6533,2025-05-07,Valencia,Sevilla,49.52,estandar,entregado
6534,2025-05-11,Vigo,Malaga,-2.06,estandar,en camino
6535,2025-05-04,Bilbao,Zaragoza,35.75,express,en camino
6536,2025-05-11,Malaga,Sevilla,-8.16,express,en reparto
6537,2025-05-08,Malaga,Bilbao,11.31,express,en camino
6538,2025-05-15,Granada,Malaga,38.48,estandar,entregado
6539,2025-05-11,Toledo,Vigo,-1.25,estandar,en camino
6540,2025-05-10,Barcelona,Toledo,-7.9,express,en reparto
6541,2025-05-27,Vigo,Barcelona,36.9,express,en reparto
6542,2025-05-10,Granada,Zaragoza,36.91,estandar,en reparto
6543,2025-05-24,Toledo,Granada,40.12,estandar,en reparto
6544,2025-05-18,Granada,Barcelona,41.58,estandar,en camino
6545,2025-05-24,Zaragoza,Vigo,35.4,estandar,en reparto
6546,2025-05-15,Granada,Vigo,46.97,estandar,en reparto
6547,2025-05-30,Malaga,Toledo,4.71,express,en camino
6548,2025-05-23,Bilbao,Sevilla,2.01,estandar,en reparto
6549,2025-05-03,Valencia,Zaragoza,17.53,express,en reparto
6550,2025-05-24,Malaga,Sevilla,,express,entregado
6551,2025-05-25,Toledo,Granada,22.24,express,entregado
6552,2025-05-22,Toledo,Madrid,14.36,express,en camino
6553,2025-05-04,Vigo,Bilbao,-0.59,estandar,entregado
6554,2025-05-13,Toledo,Bilbao,22.91,express,en camino
6555,2025-05-18,Madrid,Bilbao,47.27,express,en reparto
6556,2025-05-27,Malaga,Toledo,49.47,estandar,entregado
6557,2025-05-28,Valencia,Granada,40.9,estandar,en camino
6558,2025-05-06,Vigo,Barcelona,35.68,express,en reparto
6559,2025-05-01,Zaragoza,Valencia,20.68,express,entregado
6560,2025-05-06,Bilbao,Toledo,25.81,express,en camino
6561,2025-05-21,Sevilla,Barcelona,21.1,express,en reparto
6562,2025-05-25,Valencia,Barcelona,20.52,express,en camino
6563,2025-05-07,Barcelona,Madrid,30.93,express,entregado
6564,2025-05-23,Valencia,Vigo,43.11,express,en camino
6565,2025-05-26,Valencia,Granada,-3.25,estandar,entregado
6566,2025-05-10,Toledo,Zaragoza,14.23,express,entregado
6567,2025-05-16,Zaragoza,Bilbao,32.47,estandar,en camino
6568,2025-05-27,Sevilla,Zaragoza,39.47,estandar,entregado
6569,2025-05-28,Valencia,Barcelona,-1.57,estandar,entregado
6570,2025-05-17,Bilbao,Malaga,18.15,express,en camino
6571,2025-05-16,Vigo,Sevilla,37.94,express,en reparto
6572,2025-05-24,Barcelona,Sevilla,22.73,express,entregado
6573,2025-05-29,Malaga,Zaragoza,47.15,estandar,entregado
6574,2025-05-15,Zaragoza,Granada,17.03,express,en camino
6575,2025-05-14,Toledo,Zaragoza,14.26,estandar,en camino
6576,2025-05-30,Valencia,Malaga,40.91,express,en camino
6577,2025/05/12,Zaragoza,Vigo,2.11,estandar,en camino
6578,2025-05-01,Vigo,Sevilla,13.02,estandar,en camino
6579,2025-05-16,Sevilla,Toledo,30.07,express,en camino
6580,2025-05-24,Vigo,Malaga,13.08,estandar,en reparto
6581,2025-05-19,Vigo,Sevilla,13.73,express,en reparto
6582,2025-05-14,Zaragoza,Bilbao,-2.23,express,en reparto
6583,2025-05-16,Barcelona,Bilbao,39.97,estandar,en reparto
6584,2025-05-16,Barcelona,Valencia,15.58,express,en camino
6585,2025-05-24,Vigo,Zaragoza,-1.38,express,en reparto
6586,2025-05-16,Valencia,Barcelona,46.94,estandar,entregado
6587,2025-05-10,Vigo,Toledo,-8.48,express,entregado
6588,2025-05-13,Toledo,Madrid,-9.57,estandar,entregado
6589,2025-05-09,Valencia,Madrid,-9.17,express,en camino
6590,2025-05-15,Sevilla,Toledo,47.97,express,entregado
6591,2025-05-14,Zaragoza,Madrid,16.75,estandar,en reparto
6592,2025-05-30,Madrid,Malaga,29.28,estandar,entregado
6593,2025-05-29,Toledo,Bilbao,29.94,estandar,en reparto
6594,2025-05-11,Malaga,Madrid,1.86,estandar,en camino
6595,2025-05-30,Barcelona,Vigo,31.26,express,en camino
6596,2025-05-02,Vigo,Valencia,31.14,express,en reparto
6597,2025-05-21,Granada,Zaragoza,19.69,express,entregado
6598,2025-05-26,Barcelona,Bilbao,47.98,estandar,en camino
6599,2025-05-29,Madrid,Bilbao,4.94,estandar,en camino
6600,2025-05-03,Granada,Malaga,37.98,estandar,en reparto
6601,2025-05-06,Granada,Zaragoza,7.52,estandar,en camino
6602,2025-05-21,Sevilla,Barcelona,-1.37,estandar,en reparto
6603,2025-05-10,Granada,Sevilla,47.5,estandar,entregado
6604,2025-05-31,Malaga,Valencia,19.56,estandar,en camino
6605,2025-05-11,Zaragoza,Granada,21.95,express,en reparto
